featureArea,pageOrComponent,surface,currentIconName,currentLibrary,importPath,filePath,absoluteFilePath,line,usageContext,semanticMeaning,status
other,SellerPrepOverview.tsx,both,Hammer,lucide-react,lucide-react,apps/frontend/src/components/seller-prep/SellerPrepOverview.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/seller-prep/SellerPrepOverview.tsx,16,import,varies,review
other,SellerPrepOverview.tsx,both,TrendingUp,lucide-react,lucide-react,apps/frontend/src/components/seller-prep/SellerPrepOverview.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/seller-prep/SellerPrepOverview.tsx,16,import,varies,review
other,SellerPrepOverview.tsx,both,FileText,lucide-react,lucide-react,apps/frontend/src/components/seller-prep/SellerPrepOverview.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/seller-prep/SellerPrepOverview.tsx,16,import,varies,review
other,SellerPrepOverview.tsx,both,AlertCircle,lucide-react,lucide-react,apps/frontend/src/components/seller-prep/SellerPrepOverview.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/seller-prep/SellerPrepOverview.tsx,16,import,varies,keep
other,SellerPrepOverview.tsx,both,Loader2,lucide-react,lucide-react,apps/frontend/src/components/seller-prep/SellerPrepOverview.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/seller-prep/SellerPrepOverview.tsx,16,import,varies,keep
other,SellerPrepOverview.tsx,both,Undo2,lucide-react,lucide-react,apps/frontend/src/components/seller-prep/SellerPrepOverview.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/seller-prep/SellerPrepOverview.tsx,16,import,varies,review
other,SellerPrepOverview.tsx,both,LayoutDashboard,lucide-react,lucide-react,apps/frontend/src/components/seller-prep/SellerPrepOverview.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/seller-prep/SellerPrepOverview.tsx,16,import,varies,review
other,SellerPrepOverview.tsx,both,DollarSign,lucide-react,lucide-react,apps/frontend/src/components/seller-prep/SellerPrepOverview.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/seller-prep/SellerPrepOverview.tsx,16,import,varies,review
other,SellerPrepOverview.tsx,both,Users,lucide-react,lucide-react,apps/frontend/src/components/seller-prep/SellerPrepOverview.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/seller-prep/SellerPrepOverview.tsx,16,import,varies,review
other,ValueEstimatorCard.tsx,both,TrendingUp,lucide-react,lucide-react,apps/frontend/src/components/seller-prep/ValueEstimatorCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/seller-prep/ValueEstimatorCard.tsx,11,import,varies,review
other,ValueEstimatorCard.tsx,both,CheckCircle,lucide-react,lucide-react,apps/frontend/src/components/seller-prep/ValueEstimatorCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/seller-prep/ValueEstimatorCard.tsx,11,import,varies,review
other,ValueEstimatorCard.tsx,both,Circle,lucide-react,lucide-react,apps/frontend/src/components/seller-prep/ValueEstimatorCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/seller-prep/ValueEstimatorCard.tsx,11,import,varies,review
other,DateField.tsx,both,CalendarDays,lucide-react,lucide-react,apps/frontend/src/components/shared/DateField.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/shared/DateField.tsx,4,import,varies,review
other,ItemCard.tsx,both,CheckCircle,lucide-react,lucide-react,apps/frontend/src/components/shared/ItemCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/shared/ItemCard.tsx,5,import,varies,review
other,ItemCard.tsx,both,HelpCircle,lucide-react,lucide-react,apps/frontend/src/components/shared/ItemCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/shared/ItemCard.tsx,5,import,varies,review
other,ItemCard.tsx,both,Shield,lucide-react,lucide-react,apps/frontend/src/components/shared/ItemCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/shared/ItemCard.tsx,5,import,varies,review
other,ItemCard.tsx,both,Upload,lucide-react,lucide-react,apps/frontend/src/components/shared/ItemCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/shared/ItemCard.tsx,5,import,varies,keep
other,coverage-modal-chrome.tsx,both,Loader2,lucide-react,lucide-react,apps/frontend/src/components/shared/coverage-modal-chrome.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/shared/coverage-modal-chrome.tsx,4,import,varies,keep
other,coverage-modal-chrome.tsx,both,Save,lucide-react,lucide-react,apps/frontend/src/components/shared/coverage-modal-chrome.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/shared/coverage-modal-chrome.tsx,4,import,varies,keep
other,coverage-modal-chrome.tsx,both,X,lucide-react,lucide-react,apps/frontend/src/components/shared/coverage-modal-chrome.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/shared/coverage-modal-chrome.tsx,4,import,varies,keep
tasks,CreateMaintenanceTaskModal.tsx,both,X,lucide-react,lucide-react,apps/frontend/src/components/tasks/CreateMaintenanceTaskModal.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/CreateMaintenanceTaskModal.tsx,7,import,varies,keep
tasks,CreateMaintenanceTaskModal.tsx,both,Loader2,lucide-react,lucide-react,apps/frontend/src/components/tasks/CreateMaintenanceTaskModal.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/CreateMaintenanceTaskModal.tsx,7,import,varies,keep
tasks,CreateMaintenanceTaskModal.tsx,both,DollarSign,lucide-react,lucide-react,apps/frontend/src/components/tasks/CreateMaintenanceTaskModal.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/CreateMaintenanceTaskModal.tsx,7,import,varies,review
tasks,CreateMaintenanceTaskModal.tsx,both,Calendar,lucide-react,lucide-react,apps/frontend/src/components/tasks/CreateMaintenanceTaskModal.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/CreateMaintenanceTaskModal.tsx,7,import,varies,keep
tasks,CreateMaintenanceTaskModal.tsx,both,Repeat,lucide-react,lucide-react,apps/frontend/src/components/tasks/CreateMaintenanceTaskModal.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/CreateMaintenanceTaskModal.tsx,7,import,varies,review
tasks,EditMaintenanceTaskModal.tsx,both,Loader2,lucide-react,lucide-react,apps/frontend/src/components/tasks/EditMaintenanceTaskModal.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/EditMaintenanceTaskModal.tsx,7,import,varies,keep
tasks,EditMaintenanceTaskModal.tsx,both,DollarSign,lucide-react,lucide-react,apps/frontend/src/components/tasks/EditMaintenanceTaskModal.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/EditMaintenanceTaskModal.tsx,7,import,varies,review
tasks,EditMaintenanceTaskModal.tsx,both,Calendar,lucide-react,lucide-react,apps/frontend/src/components/tasks/EditMaintenanceTaskModal.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/EditMaintenanceTaskModal.tsx,7,import,varies,keep
tasks,EditMaintenanceTaskModal.tsx,both,Repeat,lucide-react,lucide-react,apps/frontend/src/components/tasks/EditMaintenanceTaskModal.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/EditMaintenanceTaskModal.tsx,7,import,varies,review
tasks,HomeBuyerChecklist.tsx,both,Plus,lucide-react,lucide-react,apps/frontend/src/components/tasks/HomeBuyerChecklist.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/HomeBuyerChecklist.tsx,7,import,varies,keep
tasks,HomeBuyerChecklist.tsx,both,Loader2,lucide-react,lucide-react,apps/frontend/src/components/tasks/HomeBuyerChecklist.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/HomeBuyerChecklist.tsx,7,import,varies,keep
tasks,HomeBuyerChecklist.tsx,both,AlertCircle,lucide-react,lucide-react,apps/frontend/src/components/tasks/HomeBuyerChecklist.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/HomeBuyerChecklist.tsx,7,import,varies,keep
tasks,HomeBuyerChecklist.tsx,both,CheckCircle2,lucide-react,lucide-react,apps/frontend/src/components/tasks/HomeBuyerChecklist.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/HomeBuyerChecklist.tsx,7,import,varies,review
tasks,HomeBuyerChecklist.tsx,both,Circle,lucide-react,lucide-react,apps/frontend/src/components/tasks/HomeBuyerChecklist.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/HomeBuyerChecklist.tsx,7,import,varies,review
tasks,HomeBuyerChecklist.tsx,both,Edit,lucide-react,lucide-react,apps/frontend/src/components/tasks/HomeBuyerChecklist.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/HomeBuyerChecklist.tsx,7,import,varies,keep
tasks,HomeBuyerChecklist.tsx,both,Trash2,lucide-react,lucide-react,apps/frontend/src/components/tasks/HomeBuyerChecklist.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/HomeBuyerChecklist.tsx,7,import,varies,keep
tasks,MaintenanceTaskCard.tsx,both,Calendar,lucide-react,lucide-react,apps/frontend/src/components/tasks/MaintenanceTaskCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/MaintenanceTaskCard.tsx,6,import,varies,keep
tasks,MaintenanceTaskCard.tsx,both,DollarSign,lucide-react,lucide-react,apps/frontend/src/components/tasks/MaintenanceTaskCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/MaintenanceTaskCard.tsx,6,import,varies,review
tasks,MaintenanceTaskCard.tsx,both,Edit,lucide-react,lucide-react,apps/frontend/src/components/tasks/MaintenanceTaskCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/MaintenanceTaskCard.tsx,6,import,varies,keep
tasks,MaintenanceTaskCard.tsx,both,Trash2,lucide-react,lucide-react,apps/frontend/src/components/tasks/MaintenanceTaskCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/MaintenanceTaskCard.tsx,6,import,varies,keep
tasks,MaintenanceTaskCard.tsx,both,MoreVertical,lucide-react,lucide-react,apps/frontend/src/components/tasks/MaintenanceTaskCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/MaintenanceTaskCard.tsx,6,import,varies,review
tasks,MaintenanceTaskCard.tsx,both,Clock,lucide-react,lucide-react,apps/frontend/src/components/tasks/MaintenanceTaskCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/MaintenanceTaskCard.tsx,6,import,varies,keep
tasks,MaintenanceTaskCard.tsx,both,AlertCircle,lucide-react,lucide-react,apps/frontend/src/components/tasks/MaintenanceTaskCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/MaintenanceTaskCard.tsx,6,import,varies,keep
tasks,MaintenanceTaskCard.tsx,both,Repeat,lucide-react,lucide-react,apps/frontend/src/components/tasks/MaintenanceTaskCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/MaintenanceTaskCard.tsx,6,import,varies,review
tasks,MaintenanceTaskCard.tsx,both,Link,lucide-react,lucide-react,apps/frontend/src/components/tasks/MaintenanceTaskCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/MaintenanceTaskCard.tsx,6,import,varies,review
tasks,MaintenanceTaskCard.tsx,both,Wrench,lucide-react,lucide-react,apps/frontend/src/components/tasks/MaintenanceTaskCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/MaintenanceTaskCard.tsx,6,import,varies,review
tasks,MaintenanceTaskCard.tsx,both,Camera,lucide-react,lucide-react,apps/frontend/src/components/tasks/MaintenanceTaskCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/MaintenanceTaskCard.tsx,6,import,varies,review
tasks,MaintenanceTaskCard.tsx,both,Shield,lucide-react,lucide-react,apps/frontend/src/components/tasks/MaintenanceTaskCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/MaintenanceTaskCard.tsx,6,import,varies,review
property,PropertyMaintenanceList.tsx,both,Plus,lucide-react,lucide-react,apps/frontend/src/components/tasks/PropertyMaintenanceList.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/PropertyMaintenanceList.tsx,6,import,varies,keep
property,PropertyMaintenanceList.tsx,both,Loader2,lucide-react,lucide-react,apps/frontend/src/components/tasks/PropertyMaintenanceList.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/PropertyMaintenanceList.tsx,6,import,varies,keep
property,PropertyMaintenanceList.tsx,both,AlertCircle,lucide-react,lucide-react,apps/frontend/src/components/tasks/PropertyMaintenanceList.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/PropertyMaintenanceList.tsx,6,import,varies,keep
tasks,TaskFilterPanel.tsx,both,Filter,lucide-react,lucide-react,apps/frontend/src/components/tasks/TaskFilterPanel.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/TaskFilterPanel.tsx,5,import,varies,keep
tasks,TaskFilterPanel.tsx,both,X,lucide-react,lucide-react,apps/frontend/src/components/tasks/TaskFilterPanel.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/TaskFilterPanel.tsx,5,import,varies,keep
tasks,TaskFilterPanel.tsx,both,Search,lucide-react,lucide-react,apps/frontend/src/components/tasks/TaskFilterPanel.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/TaskFilterPanel.tsx,5,import,varies,keep
tasks,TaskFilterPanel.tsx,both,ChevronDown,lucide-react,lucide-react,apps/frontend/src/components/tasks/TaskFilterPanel.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/TaskFilterPanel.tsx,5,import,varies,keep
tasks,TaskFilterPanel.tsx,both,ChevronUp,lucide-react,lucide-react,apps/frontend/src/components/tasks/TaskFilterPanel.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/TaskFilterPanel.tsx,5,import,varies,keep
tasks,TaskPriorityBadge.tsx,both,AlertTriangle,lucide-react,lucide-react,apps/frontend/src/components/tasks/TaskPriorityBadge.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/TaskPriorityBadge.tsx,5,import,varies,review
tasks,TaskPriorityBadge.tsx,both,ArrowUp,lucide-react,lucide-react,apps/frontend/src/components/tasks/TaskPriorityBadge.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/TaskPriorityBadge.tsx,5,import,varies,review
tasks,TaskPriorityBadge.tsx,both,Minus,lucide-react,lucide-react,apps/frontend/src/components/tasks/TaskPriorityBadge.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/TaskPriorityBadge.tsx,5,import,varies,review
tasks,TaskPriorityBadge.tsx,both,ArrowDown,lucide-react,lucide-react,apps/frontend/src/components/tasks/TaskPriorityBadge.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/TaskPriorityBadge.tsx,5,import,varies,review
tasks,TaskStatusBadge.tsx,both,CheckCircle,lucide-react,lucide-react,apps/frontend/src/components/tasks/TaskStatusBadge.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/TaskStatusBadge.tsx,5,import,varies,review
tasks,TaskStatusBadge.tsx,both,Clock,lucide-react,lucide-react,apps/frontend/src/components/tasks/TaskStatusBadge.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/TaskStatusBadge.tsx,5,import,varies,keep
tasks,TaskStatusBadge.tsx,both,PlayCircle,lucide-react,lucide-react,apps/frontend/src/components/tasks/TaskStatusBadge.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/TaskStatusBadge.tsx,5,import,varies,review
tasks,TaskStatusBadge.tsx,both,XCircle,lucide-react,lucide-react,apps/frontend/src/components/tasks/TaskStatusBadge.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/TaskStatusBadge.tsx,5,import,varies,review
tasks,TaskStatusBadge.tsx,both,Ban,lucide-react,lucide-react,apps/frontend/src/components/tasks/TaskStatusBadge.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tasks/TaskStatusBadge.tsx,5,import,varies,review
tools,ToolExplainerSection.tsx,both,ChevronDown,lucide-react,lucide-react,apps/frontend/src/components/tool-explainer/ToolExplainerSection.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tool-explainer/ToolExplainerSection.tsx,4,import,varies,keep
tools,ToolMethodologyAccordion.tsx,both,ChevronDown,lucide-react,lucide-react,apps/frontend/src/components/tools/ToolMethodologyAccordion.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tools/ToolMethodologyAccordion.tsx,4,import,varies,keep
tools,ToolTrustBanner.tsx,both,Database,lucide-react,lucide-react,apps/frontend/src/components/tools/ToolTrustBanner.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tools/ToolTrustBanner.tsx,3,import,varies,review
tools,ToolTrustBanner.tsx,both,Zap,lucide-react,lucide-react,apps/frontend/src/components/tools/ToolTrustBanner.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tools/ToolTrustBanner.tsx,3,import,varies,review
tools,ToolTrustBanner.tsx,both,Info,lucide-react,lucide-react,apps/frontend/src/components/tools/ToolTrustBanner.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tools/ToolTrustBanner.tsx,3,import,varies,keep
tools,ToolTrustBanner.tsx,both,ExternalLink,lucide-react,lucide-react,apps/frontend/src/components/tools/ToolTrustBanner.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/tools/ToolTrustBanner.tsx,3,import,varies,keep
shared-ui,MilestoneCelebration.tsx,both,inline-svg,inline-svg,inline-svg,apps/frontend/src/components/ui/MilestoneCelebration.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/ui/MilestoneCelebration.tsx,25,inline svg element,varies,review
